CustomerID,DateOfLastPurchase,DateOfFirstPurchase,NumberOfOrders,TotalValueOfOrders,DaysActive,DateDiffFirstToPresentDay,DaysPerOrder,AverageOrderValue,RecencyRanking,FrequencyRanking,MonetaryRanking,RFM_ID,Customer_Type
15738,2011-11-21 08:26:00 UTC,2010-12-02 12:50:00 UTC,16,4812.42,354,365,22.8125,300.77625,1,1,1,111,Top customer
15739,2011-10-04 13:42:00 UTC,2011-10-04 13:42:00 UTC,1,449.12,1,59,59,449.12,2,3,2,232,Customer needing attention
15740,2011-10-21 14:29:00 UTC,2011-10-21 14:29:00 UTC,1,154.88,1,42,42,154.88,2,3,3,233,Customer needing attention
15743,2011-11-23 17:19:00 UTC,2011-06-08 10:14:00 UTC,4,784.46,169,177,44.25,196.115,1,1,2,112,Top customer
15744,2011-09-23 09:52:00 UTC,2011-09-23 09:52:00 UTC,1,34.8,1,70,70,34.8,2,3,3,233,Customer needing attention
15745,2011-11-20 13:45:00 UTC,2011-04-17 13:04:00 UTC,4,1094.59,218,229,57.25,273.6475,1,1,2,112,Top customer
15746,2011-07-28 15:21:00 UTC,2011-07-28 15:21:00 UTC,1,196.88,1,127,127,196.88,3,3,3,333,Lost
15747,2011-11-27 12:26:00 UTC,2011-06-20 11:30:00 UTC,3,974.04,161,165,55,324.68,1,2,2,122,Potentially loyal customer
15748,2011-10-30 12:51:00 UTC,2011-10-30 12:51:00 UTC,1,149.31,1,33,33,149.31,2,3,3,233,Customer needing attention
15749,2011-04-18 13:20:00 UTC,2011-01-11 12:55:00 UTC,3,44534.3,98,325,108.33333333333333,14844.766666666668,3,2,1,321,Must not lose
15750,2011-11-24 19:30:00 UTC,2010-12-08 10:36:00 UTC,7,2125.09,352,359,51.285714285714285,303.58428571428573,1,1,1,111,Top customer
15752,2011-10-31 11:37:00 UTC,2010-12-02 09:43:00 UTC,7,2637.38,334,365,52.142857142857146,376.76857142857142,2,1,1,211,Top customer
15753,2011-02-08 12:41:00 UTC,2011-02-08 12:41:00 UTC,1,79.2,1,297,297,79.2,3,3,3,333,Lost
15754,2011-10-19 14:40:00 UTC,2011-04-07 12:24:00 UTC,3,458.57,196,239,79.666666666666671,152.85666666666665,2,2,2,222,Customer needing attention
15755,2011-11-29 14:57:00 UTC,2011-02-18 11:53:00 UTC,6,2364.25,285,287,47.833333333333336,394.04166666666669,1,1,1,111,Top customer
15756,2011-10-09 13:30:00 UTC,2011-04-04 14:00:00 UTC,4,532.96,188,242,60.5,133.24,2,1,2,212,Must not lose
15757,2011-10-05 12:14:00 UTC,2011-05-06 11:40:00 UTC,2,714.42,153,210,105,357.21,2,2,2,222,Customer needing attention
15758,2011-11-15 10:48:00 UTC,2011-11-15 10:48:00 UTC,1,205.25,1,17,17,205.25,1,3,3,133,Recent or promising customer
15759,2011-05-05 15:13:00 UTC,2010-12-16 15:29:00 UTC,3,253.04,140,351,117,84.346666666666664,3,2,3,323,On the way out
15762,2011-10-05 16:15:00 UTC,2011-09-23 15:17:00 UTC,2,583.75,13,70,35,291.875,2,2,2,222,Customer needing attention
15763,2011-11-08 09:44:00 UTC,2011-09-23 12:10:00 UTC,2,1086.92,46,70,35,543.46,1,2,2,122,Potentially loyal customer
15764,2011-09-12 17:58:00 UTC,2011-03-08 09:23:00 UTC,6,3279.97,189,269,44.833333333333336,546.66166666666663,2,1,1,211,Top customer
15766,2011-10-06 17:03:00 UTC,2011-10-06 17:03:00 UTC,1,315.06,1,57,57,315.06,2,3,3,233,Customer needing attention
15768,2011-08-16 10:48:00 UTC,2011-04-28 09:20:00 UTC,3,621.83,111,218,72.666666666666671,207.27666666666667,3,2,2,322,On the way out
15769,2011-11-09 11:55:00 UTC,2010-12-03 15:16:00 UTC,25,52848.72,341,364,14.56,2113.9488,1,1,1,111,Top customer
15774,2011-10-02 12:04:00 UTC,2011-10-02 12:04:00 UTC,1,270.8,1,61,61,270.8,2,3,3,233,Customer needing attention
15775,2011-04-08 12:56:00 UTC,2011-04-08 12:56:00 UTC,1,104.9,1,238,238,104.9,3,3,3,333,Lost
15776,2011-07-29 13:46:00 UTC,2011-07-29 13:46:00 UTC,1,241.62,1,126,126,241.62,3,3,3,333,Lost
15777,2011-04-12 16:43:00 UTC,2010-12-13 16:38:00 UTC,4,1047.11,121,354,88.5,261.7775,3,1,2,312,On the way out
15780,2011-06-09 12:01:00 UTC,2010-12-17 11:43:00 UTC,3,475.28,175,350,116.66666666666667,158.42666666666665,3,2,2,322,On the way out
15781,2011-11-14 14:57:00 UTC,2011-02-07 09:15:00 UTC,3,345.46,281,298,99.333333333333329,115.15333333333332,1,2,3,123,Recent or promising customer
15782,2011-11-30 10:49:00 UTC,2011-09-11 14:29:00 UTC,3,2614.74,80,82,27.333333333333332,871.57999999999993,1,2,1,121,Potentially loyal customer
15783,2011-11-29 09:50:00 UTC,2011-11-29 09:50:00 UTC,1,246.3,1,3,3,246.3,1,3,3,133,Recent or promising customer
15785,2011-11-07 11:33:00 UTC,2011-02-17 14:17:00 UTC,5,2328.97,263,288,57.6,465.794,2,1,1,211,Top customer
15786,2011-10-24 14:13:00 UTC,2011-08-17 13:33:00 UTC,3,4932.2,69,107,35.666666666666664,1644.0666666666666,2,2,1,221,Must not lose
15787,2011-11-13 14:55:00 UTC,2011-10-09 13:11:00 UTC,3,948.05,36,54,18,316.01666666666665,1,2,2,122,Potentially loyal customer
15789,2010-12-16 14:35:00 UTC,2010-12-16 14:35:00 UTC,1,351.3,1,351,351,351.3,3,3,3,333,Lost
15790,2011-11-29 14:53:00 UTC,2011-11-29 14:53:00 UTC,1,220.85,1,3,3,220.85,1,3,3,133,Recent or promising customer
15791,2011-10-27 10:14:00 UTC,2011-05-19 15:15:00 UTC,2,1612.69,161,197,98.5,806.345,2,2,1,221,Must not lose
15793,2011-11-25 09:31:00 UTC,2011-03-16 10:45:00 UTC,3,965.61,254,261,87,321.87,1,2,2,122,Potentially loyal customer
15795,2011-07-13 10:43:00 UTC,2011-07-13 10:43:00 UTC,1,610.01,1,142,142,610.01,3,3,2,332,Lost
15796,2011-11-22 13:41:00 UTC,2011-02-10 15:40:00 UTC,7,2263.91,285,295,42.142857142857146,323.41571428571427,1,1,1,111,Top customer
15797,2011-08-18 17:04:00 UTC,2011-01-24 15:47:00 UTC,4,2207.4,207,312,78,551.85,3,1,1,311,Must not lose
15799,2011-09-25 12:46:00 UTC,2011-01-09 15:13:00 UTC,3,884.14,259,327,109,294.71333333333331,2,2,2,222,Customer needing attention
15800,2011-08-24 14:23:00 UTC,2011-04-07 12:39:00 UTC,2,699.08,140,239,119.5,349.54,3,2,2,322,On the way out
15801,2011-10-24 13:52:00 UTC,2011-08-22 09:53:00 UTC,3,1063.95,64,102,34,354.65000000000003,2,2,2,222,Customer needing attention
15802,2011-07-20 11:38:00 UTC,2011-07-20 11:38:00 UTC,1,451.42,1,135,135,451.42,3,3,2,332,Lost
15803,2011-10-19 14:56:00 UTC,2011-10-19 14:56:00 UTC,1,415.82,1,44,44,415.82,2,3,2,232,Customer needing attention
15804,2011-11-28 15:50:00 UTC,2011-05-25 10:12:00 UTC,12,3877.34,188,191,15.916666666666666,323.11166666666668,1,1,1,111,Top customer
15805,2011-11-16 16:32:00 UTC,2010-12-10 09:33:00 UTC,17,5528.48,342,357,21,325.20470588235293,1,1,1,111,Top customer
15806,2011-10-24 14:35:00 UTC,2011-03-08 09:24:00 UTC,3,784.58,231,269,89.666666666666671,261.5266666666667,2,2,2,222,Customer needing attention
15807,2011-10-20 14:10:00 UTC,2011-09-23 14:43:00 UTC,3,903.9,27,70,23.333333333333332,301.3,2,2,2,222,Customer needing attention
15808,2011-02-06 14:33:00 UTC,2010-12-05 13:05:00 UTC,4,3734.97,64,362,90.5,933.7425,3,1,1,311,Must not lose
15809,2011-11-03 16:40:00 UTC,2011-02-10 11:16:00 UTC,5,515.77,267,295,59,103.154,2,1,2,212,Must not lose
15810,2011-09-22 09:38:00 UTC,2011-02-16 09:11:00 UTC,4,1391.98,219,289,72.25,347.995,2,1,1,211,Top customer
15811,2011-11-17 15:31:00 UTC,2010-12-09 15:29:00 UTC,6,2218.62,344,358,59.666666666666664,369.77,1,1,1,111,Top customer
15812,2011-08-24 14:19:00 UTC,2011-01-26 12:12:00 UTC,5,1801.14,211,310,62,360.228,3,1,1,311,Must not lose
15813,2011-05-16 08:13:00 UTC,2011-04-14 09:09:00 UTC,2,1303.91,32,232,116,651.955,3,2,1,321,Must not lose
15814,2011-11-23 08:17:00 UTC,2011-10-20 09:04:00 UTC,4,1945.33,34,43,10.75,486.3325,1,1,1,111,Top customer
15815,2011-10-07 12:42:00 UTC,2011-03-25 08:43:00 UTC,5,2100.6,197,252,50.4,420.12,2,1,1,211,Top customer
15819,2011-10-21 14:50:00 UTC,2011-03-08 09:45:00 UTC,4,1905.45,228,269,67.25,476.3625,2,1,1,211,Top customer
15820,2011-01-24 12:00:00 UTC,2011-01-24 12:00:00 UTC,1,206.98,1,312,312,206.98,3,3,3,333,Lost
15821,2011-10-26 15:48:00 UTC,2011-10-09 13:28:00 UTC,2,570.96,18,54,27,285.48,2,2,2,222,Customer needing attention
15822,2010-12-15 13:38:00 UTC,2010-12-15 13:38:00 UTC,1,440.2,1,352,352,440.2,3,3,2,332,Lost
15823,2010-12-02 15:08:00 UTC,2010-12-02 15:08:00 UTC,1,15,1,365,365,15,3,3,3,333,Lost
15825,2011-06-20 13:27:00 UTC,2011-06-20 13:27:00 UTC,1,532.94,1,165,165,532.94,3,3,2,332,Lost
15826,2011-10-14 16:05:00 UTC,2011-05-13 10:44:00 UTC,3,1654.31,155,203,67.666666666666671,551.43666666666661,2,2,1,221,Must not lose
15827,2011-09-27 15:35:00 UTC,2010-12-02 13:06:00 UTC,14,1836.09,300,365,26.071428571428573,131.1492857142857,2,1,1,211,Top customer
15829,2011-09-01 16:45:00 UTC,2011-07-22 10:23:00 UTC,2,636.14,42,133,66.5,318.07,2,2,2,222,Customer needing attention
15830,2011-11-02 10:40:00 UTC,2011-11-02 10:40:00 UTC,1,576,1,30,30,576,2,3,2,232,Customer needing attention
15831,2011-10-12 13:14:00 UTC,2011-01-19 14:52:00 UTC,3,801.76,266,317,105.66666666666667,267.25333333333333,2,2,2,222,Customer needing attention
15832,2011-03-30 15:29:00 UTC,2011-03-30 15:29:00 UTC,1,836.79,1,247,247,836.79,3,3,2,332,Lost
15834,2011-09-30 14:41:00 UTC,2011-03-07 17:52:00 UTC,4,2233.75,207,270,67.5,558.4375,2,1,1,211,Top customer
15835,2011-10-26 15:47:00 UTC,2011-01-13 10:35:00 UTC,4,954.09,287,323,80.75,238.5225,2,1,2,212,Must not lose
15836,2011-10-20 17:13:00 UTC,2011-10-20 17:13:00 UTC,1,137.37,1,43,43,137.37,2,3,3,233,Customer needing attention
15837,2011-10-06 09:01:00 UTC,2011-10-06 09:01:00 UTC,1,391.98,1,57,57,391.98,2,3,2,232,Customer needing attention
15838,2011-11-28 14:00:00 UTC,2010-12-07 11:26:00 UTC,19,33643.08,357,360,18.94736842105263,1770.6884210526316,1,1,1,111,Top customer
15839,2011-11-06 13:54:00 UTC,2011-07-14 16:35:00 UTC,3,1048.49,115,141,47,349.49666666666667,2,2,2,222,Customer needing attention
15840,2011-10-12 09:08:00 UTC,2011-06-20 11:42:00 UTC,2,355.56,114,165,82.5,177.78,2,2,3,223,Customer needing attention
15841,2011-09-28 12:15:00 UTC,2011-01-05 11:25:00 UTC,4,1224.06,267,331,82.75,306.015,2,1,1,211,Top customer
15843,2011-02-09 10:19:00 UTC,2011-02-09 10:19:00 UTC,1,118.95,1,296,296,118.95,3,3,3,333,Lost
15844,2011-10-24 15:19:00 UTC,2011-10-24 15:19:00 UTC,1,130.74,1,39,39,130.74,2,3,3,233,Customer needing attention
15845,2011-11-22 09:42:00 UTC,2011-01-06 17:19:00 UTC,8,3711.77,320,330,41.25,463.97125,1,1,1,111,Top customer
15847,2011-11-01 14:41:00 UTC,2011-02-24 16:46:00 UTC,2,389.27,250,281,140.5,194.635,2,2,2,222,Customer needing attention
15850,2011-11-20 14:14:00 UTC,2011-06-24 14:16:00 UTC,2,238.85,149,161,80.5,119.425,1,2,3,123,Recent or promising customer
15852,2011-06-06 11:22:00 UTC,2011-05-26 13:26:00 UTC,2,160.71,11,190,95,80.355,3,2,3,323,On the way out
15853,2011-10-19 10:38:00 UTC,2011-10-19 10:38:00 UTC,1,110.8,1,44,44,110.8,2,3,3,233,Customer needing attention
15854,2011-09-14 12:25:00 UTC,2010-12-13 11:47:00 UTC,10,2839.94,276,354,35.4,283.994,2,1,1,211,Top customer
15855,2011-07-26 10:20:00 UTC,2011-03-21 12:32:00 UTC,5,712.24,127,256,51.2,142.448,3,1,2,312,On the way out
15856,2011-10-25 17:29:00 UTC,2010-12-09 13:34:00 UTC,21,13276.87,321,358,17.047619047619047,632.23190476190484,2,1,1,211,Top customer
15857,2011-11-21 12:18:00 UTC,2011-11-21 12:18:00 UTC,1,297,1,11,11,297,1,3,3,133,Recent or promising customer
15858,2011-11-24 12:48:00 UTC,2010-12-07 14:31:00 UTC,5,1438.85,352,360,72,287.77,1,1,1,111,Top customer
15860,2011-10-30 11:25:00 UTC,2010-12-06 11:38:00 UTC,8,977.21,328,361,45.125,122.15125,2,1,2,212,Must not lose
15861,2011-11-27 15:59:00 UTC,2011-03-17 20:12:00 UTC,8,3165.36,255,259,32.375,395.67,1,1,1,111,Top customer
15862,2011-12-01 13:28:00 UTC,2010-12-01 11:21:00 UTC,4,832.88,366,366,91.5,208.22,1,1,2,112,Top customer
15863,2011-11-14 12:49:00 UTC,2011-05-31 11:36:00 UTC,2,68.84,168,185,92.5,34.42,1,2,3,123,Recent or promising customer
15864,2011-11-17 13:32:00 UTC,2011-01-27 16:43:00 UTC,6,1936.32,294,309,51.5,322.71999999999997,1,1,1,111,Top customer
15865,2011-10-30 12:43:00 UTC,2011-05-10 11:44:00 UTC,3,895.13,174,206,68.666666666666671,298.37666666666667,2,2,2,222,Customer needing attention
15866,2011-08-30 14:09:00 UTC,2011-08-30 14:09:00 UTC,1,230.53,1,94,94,230.53,2,3,3,233,Customer needing attention
15867,2011-11-17 16:39:00 UTC,2010-12-05 14:17:00 UTC,14,3527.06,348,362,25.857142857142858,251.93285714285713,1,1,1,111,Top customer
15869,2011-03-07 17:23:00 UTC,2011-03-07 17:19:00 UTC,2,149.64,1,270,135,74.82,3,2,3,323,On the way out
15870,2011-11-07 10:58:00 UTC,2011-11-07 10:58:00 UTC,1,354.09,1,25,25,354.09,2,3,3,233,Customer needing attention
15872,2011-11-25 11:55:00 UTC,2011-11-25 11:54:00 UTC,2,360.93,1,7,3.5,180.465,1,2,3,123,Recent or promising customer
15874,2011-10-07 12:31:00 UTC,2011-02-28 13:28:00 UTC,7,4405.88,221,277,39.571428571428569,629.41142857142859,2,1,1,211,Top customer
15877,2011-11-22 11:18:00 UTC,2011-11-22 11:18:00 UTC,1,242.26,1,10,10,242.26,1,3,3,133,Recent or promising customer
15880,2010-12-05 13:00:00 UTC,2010-12-05 13:00:00 UTC,1,343.28,1,362,362,343.28,3,3,3,333,Lost
15881,2011-01-31 16:59:00 UTC,2010-12-10 13:32:00 UTC,5,501.39,53,357,71.4,100.27799999999999,3,1,2,312,On the way out
15882,2011-05-25 11:35:00 UTC,2010-12-06 13:01:00 UTC,4,516.36,170,361,90.25,129.09,3,1,2,312,On the way out
15883,2011-11-06 14:50:00 UTC,2011-11-06 14:50:00 UTC,1,143.76,1,26,26,143.76,2,3,3,233,Customer needing attention
15885,2011-09-08 10:43:00 UTC,2011-02-03 15:28:00 UTC,3,379.35,217,302,100.66666666666667,126.45,2,2,3,223,Customer needing attention
15886,2011-10-10 14:25:00 UTC,2011-10-10 14:25:00 UTC,1,181.09,1,53,53,181.09,2,3,3,233,Customer needing attention
15888,2011-09-20 12:30:00 UTC,2011-09-20 12:30:00 UTC,1,168.31,1,73,73,168.31,2,3,3,233,Customer needing attention
15889,2011-07-06 11:10:00 UTC,2010-12-05 15:12:00 UTC,2,446.87,213,362,181,223.435,3,2,2,322,On the way out
15891,2011-04-27 12:35:00 UTC,2011-04-27 12:35:00 UTC,1,524.52,1,219,219,524.52,3,3,2,332,Lost
15894,2011-03-31 13:50:00 UTC,2010-12-05 14:06:00 UTC,2,263.55,116,362,181,131.775,3,2,3,323,On the way out
15895,2011-07-13 10:27:00 UTC,2011-07-13 10:27:00 UTC,1,179.17,1,142,142,179.17,3,3,3,333,Lost
15897,2011-05-29 13:50:00 UTC,2011-05-29 13:32:00 UTC,2,222.05,1,187,93.5,111.025,3,2,3,323,On the way out
15898,2011-04-27 10:03:00 UTC,2010-12-06 11:01:00 UTC,4,1002.99,142,361,90.25,250.7475,3,1,2,312,On the way out
15899,2010-12-06 10:36:00 UTC,2010-12-06 10:36:00 UTC,1,56.25,1,361,361,56.25,3,3,3,333,Lost
15900,2011-11-16 12:19:00 UTC,2011-11-16 12:19:00 UTC,1,351.11,1,16,16,351.11,1,3,3,133,Recent or promising customer
15901,2011-11-23 12:43:00 UTC,2011-07-08 12:18:00 UTC,3,363.88,139,147,49,121.29333333333334,1,2,3,123,Recent or promising customer
15903,2011-11-30 08:08:00 UTC,2011-02-17 14:04:00 UTC,7,5126.76,286,288,41.142857142857146,732.39428571428573,1,1,1,111,Top customer
15904,2011-12-01 14:50:00 UTC,2011-12-01 14:50:00 UTC,1,164.68,1,1,1,164.68,1,3,3,133,Recent or promising customer
15906,2011-11-20 12:24:00 UTC,2011-03-29 13:28:00 UTC,7,1567.69,236,248,35.428571428571431,223.95571428571429,1,1,1,111,Top customer
15907,2011-06-16 12:45:00 UTC,2011-05-13 13:01:00 UTC,2,529.52,34,203,101.5,264.76,3,2,2,322,On the way out
15909,2011-06-19 10:38:00 UTC,2011-06-19 10:38:00 UTC,1,191.94,1,166,166,191.94,3,3,3,333,Lost
15910,2011-11-24 16:59:00 UTC,2011-01-27 11:55:00 UTC,7,1098.83,302,309,44.142857142857146,156.97571428571428,1,1,2,112,Top customer
15912,2011-06-14 14:29:00 UTC,2011-04-20 17:10:00 UTC,2,264.62,55,226,113,132.31,3,2,3,323,On the way out
15916,2011-11-23 13:46:00 UTC,2010-12-08 13:07:00 UTC,8,1528.09,351,359,44.875,191.01125,1,1,1,111,Top customer
15917,2011-04-06 10:40:00 UTC,2011-04-06 10:40:00 UTC,1,123.1,1,240,240,123.1,3,3,3,333,Lost
15918,2011-06-02 11:42:00 UTC,2011-03-13 15:55:00 UTC,2,334.23,81,264,132,167.115,3,2,3,323,On the way out
15919,2011-11-20 11:28:00 UTC,2010-12-06 11:26:00 UTC,2,639.89,350,361,180.5,319.945,1,2,2,122,Potentially loyal customer
15920,2011-07-08 15:31:00 UTC,2011-07-08 15:16:00 UTC,4,167.5,1,147,36.75,41.875,3,1,3,313,On the way out
15921,2011-06-20 11:03:00 UTC,2011-06-20 11:03:00 UTC,1,336.03,1,165,165,336.03,3,3,3,333,Lost
15922,2010-12-01 13:51:00 UTC,2010-12-01 13:51:00 UTC,1,369.5,1,366,366,369.5,3,3,3,333,Lost
15923,2010-12-02 12:16:00 UTC,2010-12-02 12:16:00 UTC,1,127.08,1,365,365,127.08,3,3,3,333,Lost
15925,2011-05-29 15:35:00 UTC,2011-05-29 15:35:00 UTC,1,207.15,1,187,187,207.15,3,3,3,333,Lost
15930,2011-10-03 14:52:00 UTC,2011-10-03 14:52:00 UTC,1,426.63,1,60,60,426.63,2,3,2,232,Customer needing attention
15932,2011-09-12 14:24:00 UTC,2011-02-23 14:50:00 UTC,7,2195.65,201,282,40.285714285714285,313.66428571428571,2,1,1,211,Top customer
15933,2011-11-18 13:14:00 UTC,2011-09-14 12:05:00 UTC,3,1107.46,66,79,26.333333333333332,369.15333333333336,1,2,2,122,Potentially loyal customer
15935,2011-04-14 13:27:00 UTC,2011-04-12 09:35:00 UTC,2,416.86,3,234,117,208.43,3,2,2,322,On the way out
15937,2011-10-06 15:48:00 UTC,2011-10-06 15:48:00 UTC,1,145.35,1,57,57,145.35,2,3,3,233,Customer needing attention
15938,2011-08-19 12:56:00 UTC,2011-01-20 10:11:00 UTC,5,404.58,212,316,63.2,80.916,3,1,2,312,On the way out
15939,2011-09-11 11:30:00 UTC,2011-01-12 12:43:00 UTC,15,6115.01,242,324,21.6,407.66733333333337,2,1,1,211,Top customer
15940,2011-02-01 16:18:00 UTC,2011-02-01 16:18:00 UTC,1,35.8,1,304,304,35.8,3,3,3,333,Lost
15942,2011-07-29 09:01:00 UTC,2011-07-29 09:01:00 UTC,1,337.44,1,126,126,337.44,3,3,3,333,Lost
15944,2011-03-08 10:33:00 UTC,2011-03-08 10:33:00 UTC,1,325.1,1,269,269,325.1,3,3,3,333,Lost
15945,2010-12-09 13:14:00 UTC,2010-12-09 13:14:00 UTC,1,181,1,358,358,181,3,3,3,333,Lost
15947,2011-09-18 10:46:00 UTC,2011-09-18 10:46:00 UTC,1,1708.24,1,75,75,1708.24,2,3,1,231,Must not lose
15948,2011-12-01 15:32:00 UTC,2011-10-27 08:35:00 UTC,2,955.24,36,36,18,477.62,1,2,2,122,Potentially loyal customer
15949,2011-11-23 09:09:00 UTC,2011-09-29 17:34:00 UTC,2,364.72,55,64,32,182.36,1,2,3,123,Recent or promising customer
15950,2011-11-08 11:09:00 UTC,2010-12-15 11:56:00 UTC,4,1765.51,328,352,88,441.3775,1,1,1,111,Top customer
15951,2011-12-01 08:34:00 UTC,2011-02-27 11:57:00 UTC,2,708.22,277,278,139,354.11,1,2,2,122,Potentially loyal customer
15952,2011-11-06 11:18:00 UTC,2011-04-28 12:55:00 UTC,4,806.57,192,218,54.5,201.6425,2,1,2,212,Must not lose
15953,2011-11-24 15:32:00 UTC,2010-12-05 15:15:00 UTC,8,1659.38,355,362,45.25,207.4225,1,1,1,111,Top customer
15955,2011-11-15 14:15:00 UTC,2010-12-02 11:22:00 UTC,14,4416.26,349,365,26.071428571428573,315.44714285714286,1,1,1,111,Top customer
15957,2011-11-08 12:14:00 UTC,2011-11-08 12:14:00 UTC,1,428.89,1,24,24,428.89,1,3,2,132,Potentially loyal customer
15958,2011-09-26 13:41:00 UTC,2011-09-26 13:41:00 UTC,1,104.35,1,67,67,104.35,2,3,3,233,Customer needing attention
15963,2011-11-20 11:33:00 UTC,2011-10-25 13:05:00 UTC,2,470.76,26,38,19,235.38,1,2,2,122,Potentially loyal customer
15965,2011-11-22 16:44:00 UTC,2010-12-07 13:18:00 UTC,4,845.64,351,360,90,211.41,1,1,2,112,Top customer
15967,2011-11-16 15:41:00 UTC,2011-01-25 11:57:00 UTC,2,418.83,296,311,155.5,209.415,1,2,2,122,Potentially loyal customer
15969,2011-10-21 08:24:00 UTC,2011-06-07 12:19:00 UTC,2,531.1,136,178,89,265.55,2,2,2,222,Customer needing attention
15970,2011-02-09 12:08:00 UTC,2011-02-09 12:08:00 UTC,1,314.1,1,296,296,314.1,3,3,3,333,Lost
15971,2011-11-22 12:50:00 UTC,2011-02-01 16:47:00 UTC,12,4199.85,294,304,25.333333333333332,349.9875,1,1,1,111,Top customer
15973,2010-12-08 11:42:00 UTC,2010-12-08 11:42:00 UTC,1,307.82,1,359,359,307.82,3,3,3,333,Lost
15974,2011-10-31 13:13:00 UTC,2011-02-24 10:10:00 UTC,7,3442.15,250,281,40.142857142857146,491.73571428571432,2,1,1,211,Top customer
15975,2011-09-16 13:33:00 UTC,2011-09-16 13:33:00 UTC,1,371.01,1,77,77,371.01,2,3,3,233,Customer needing attention
15976,2011-06-27 13:00:00 UTC,2011-05-03 17:12:00 UTC,2,430.94,55,213,106.5,215.47,3,2,2,322,On the way out
15977,2011-11-22 13:29:00 UTC,2011-10-31 16:24:00 UTC,2,1054.73,22,32,16,527.365,1,2,2,122,Potentially loyal customer
15978,2011-09-23 15:21:00 UTC,2011-09-23 15:21:00 UTC,1,1098.78,1,70,70,1098.78,2,3,2,232,Customer needing attention
15980,2011-09-12 09:41:00 UTC,2011-03-30 15:05:00 UTC,3,2398.86,166,247,82.333333333333329,799.62,2,2,1,221,Must not lose
15981,2011-11-15 08:00:00 UTC,2011-02-01 13:50:00 UTC,8,3408.48,287,304,38,426.06,1,1,1,111,Top customer
15983,2011-11-17 17:34:00 UTC,2010-12-01 12:15:00 UTC,4,1475.02,352,366,91.5,368.755,1,1,1,111,Top customer
15984,2011-09-29 19:30:00 UTC,2010-12-06 13:21:00 UTC,8,2091.96,298,361,45.125,261.495,2,1,1,211,Top customer
15985,2011-08-08 16:31:00 UTC,2011-04-17 11:04:00 UTC,2,1142.42,114,229,114.5,571.21,3,2,1,321,Must not lose
15986,2011-11-09 15:17:00 UTC,2011-11-09 15:17:00 UTC,1,168.12,1,23,23,168.12,1,3,3,133,Recent or promising customer
15987,2011-11-27 15:38:00 UTC,2010-12-06 08:34:00 UTC,7,1451.28,357,361,51.571428571428569,207.32571428571427,1,1,1,111,Top customer
15988,2011-11-20 13:23:00 UTC,2011-11-20 13:23:00 UTC,1,158.03,1,12,12,158.03,1,3,3,133,Recent or promising customer
15990,2011-10-26 15:58:00 UTC,2011-02-25 15:35:00 UTC,2,792.11,244,280,140,396.055,2,2,2,222,Customer needing attention
15993,2011-12-01 10:45:00 UTC,2011-10-26 16:21:00 UTC,7,2797.57,36,37,5.2857142857142856,399.65285714285716,1,1,1,111,Top customer
15994,2011-10-16 12:28:00 UTC,2011-10-16 12:28:00 UTC,1,427.07,1,47,47,427.07,2,3,2,232,Customer needing attention
15996,2011-09-12 15:14:00 UTC,2010-12-08 15:59:00 UTC,6,1060.68,278,359,59.833333333333336,176.78,2,1,2,212,Must not lose
15998,2011-11-03 12:45:00 UTC,2010-12-12 13:32:00 UTC,5,3089.97,326,355,71,617.99399999999991,2,1,1,211,Top customer
16003,2011-11-10 09:57:00 UTC,2010-12-15 12:09:00 UTC,5,2735.37,330,352,70.4,547.074,1,1,1,111,Top customer
16005,2011-11-27 13:47:00 UTC,2011-03-14 11:46:00 UTC,4,615.39,259,263,65.75,153.8475,1,1,2,112,Top customer
16006,2011-05-12 13:12:00 UTC,2011-05-12 13:12:00 UTC,1,101.4,1,204,204,101.4,3,3,3,333,Lost
16007,2011-10-23 11:05:00 UTC,2011-05-08 13:32:00 UTC,4,1701.94,168,208,52,425.485,2,1,1,211,Top customer
16008,2011-11-16 10:32:00 UTC,2011-05-19 10:54:00 UTC,3,478.78,181,197,65.666666666666671,159.59333333333333,1,2,2,122,Potentially loyal customer
16009,2011-11-17 16:51:00 UTC,2011-07-03 11:26:00 UTC,4,992.71,138,152,38,248.1775,1,1,2,112,Top customer
16010,2011-04-08 10:14:00 UTC,2010-12-12 12:18:00 UTC,3,407.5,117,355,118.33333333333333,135.83333333333334,3,2,2,322,On the way out
16011,2011-12-01 16:31:00 UTC,2010-12-08 16:34:00 UTC,16,3362.71,358,359,22.4375,210.169375,1,1,1,111,Top customer
16012,2011-11-04 13:25:00 UTC,2011-07-07 18:02:00 UTC,3,1415.29,120,148,49.333333333333336,471.76333333333332,2,2,1,221,Must not lose
16013,2011-11-21 12:21:00 UTC,2010-12-03 13:09:00 UTC,45,34486.88,353,364,8.0888888888888886,766.3751111111111,1,1,1,111,Top customer
16014,2011-11-02 12:04:00 UTC,2011-02-21 17:42:00 UTC,3,662.38,254,284,94.666666666666671,220.79333333333332,2,2,2,222,Customer needing attention
16015,2011-11-13 11:55:00 UTC,2011-10-21 12:56:00 UTC,2,502.29,23,42,21,251.145,1,2,2,122,Potentially loyal customer
16016,2011-11-24 19:07:00 UTC,2010-12-08 12:36:00 UTC,7,1368.16,352,359,51.285714285714285,195.45142857142858,1,1,1,111,Top customer
